,From_Node_ID,To_Node_ID,order/service
872,404,571,"[{'IntOrders_id': 10437, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 812}]"
873,308,571,"[{'IntOrders_id': 10438, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 270}]"
874,456,571,"[{'IntOrders_id': 10439, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 772}]"
875,394,571,"[{'IntOrders_id': 10440, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 885}]"
876,423,490,"[{'IntOrders_id': 10441, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
877,379,490,"[{'IntOrders_id': 10442, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 320}]"
878,343,490,"[{'IntOrders_id': 10443, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 112}]"
879,569,490,"[{'IntOrders_id': 10444, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 195}]"
880,462,490,"[{'IntOrders_id': 10445, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 675}]"
881,509,490,"[{'IntOrders_id': 10446, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 149}]"
882,311,490,"[{'IntOrders_id': 10447, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
883,435,490,"[{'IntOrders_id': 10448, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 579}]"
884,599,490,"[{'IntOrders_id': 10449, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 930}]"
885,493,348,"[{'IntOrders_id': 10450, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
886,430,348,"[{'IntOrders_id': 10451, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 812}]"
887,593,348,"[{'IntOrders_id': 10452, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 338}]"
