,From,To,From_Table,To_Table,Weight,Distance,Edge_Name
5700,1572,4138,Supplier,Facilities,100,0.0,Related_To
5701,1572,4139,Supplier,Facilities,100,0.0,Related_To
5702,1572,4140,Supplier,Facilities,100,0.0,Related_To
5703,1572,4141,Supplier,Facilities,100,0.0,Related_To
5704,1443,4142,Supplier,Facilities,100,0.0,Related_To
5705,1443,4143,Supplier,Facilities,100,0.0,Related_To
5706,1443,4144,Supplier,Facilities,100,0.0,Related_To
5707,1443,4145,Supplier,Facilities,100,0.0,Related_To
5708,1443,4146,Supplier,Facilities,100,0.0,Related_To
5709,1443,4147,Supplier,Facilities,100,0.0,Related_To
5710,1443,4148,Supplier,Facilities,100,0.0,Related_To
5711,1443,4149,Supplier,Facilities,100,0.0,Related_To
5712,1443,4150,Supplier,Facilities,100,0.0,Related_To
5713,1443,4151,Supplier,Facilities,100,0.0,Related_To
5714,1492,4152,Supplier,Facilities,100,0.0,Related_To
5715,1492,4153,Supplier,Facilities,100,0.0,Related_To
5716,1492,4154,Supplier,Facilities,100,0.0,Related_To
5717,1492,4155,Supplier,Facilities,100,0.0,Related_To
5718,1492,4156,Supplier,Facilities,100,0.0,Related_To
5719,1492,4157,Supplier,Facilities,100,0.0,Related_To
5720,1492,4158,Supplier,Facilities,100,0.0,Related_To
5721,1492,4159,Supplier,Facilities,100,0.0,Related_To
5722,1492,4160,Supplier,Facilities,100,0.0,Related_To
5723,1492,4161,Supplier,Facilities,100,0.0,Related_To
5724,1563,4162,Supplier,Facilities,100,0.0,Related_To
5725,1563,4163,Supplier,Facilities,100,0.0,Related_To
5726,1563,4164,Supplier,Facilities,100,0.0,Related_To
5727,1563,4165,Supplier,Facilities,100,0.0,Related_To
5728,1563,4166,Supplier,Facilities,100,0.0,Related_To
5729,1563,4167,Supplier,Facilities,100,0.0,Related_To
5730,1563,4168,Supplier,Facilities,100,0.0,Related_To
5731,1563,4169,Supplier,Facilities,100,0.0,Related_To
5732,1563,4170,Supplier,Facilities,100,0.0,Related_To
5733,1563,4171,Supplier,Facilities,100,0.0,Related_To
5734,1453,4172,Supplier,Facilities,100,0.0,Related_To
5735,1453,4173,Supplier,Facilities,100,0.0,Related_To
5736,1453,4174,Supplier,Facilities,100,0.0,Related_To
5737,1453,4175,Supplier,Facilities,100,0.0,Related_To
5738,1453,4176,Supplier,Facilities,100,0.0,Related_To
5739,1453,4177,Supplier,Facilities,100,0.0,Related_To
5740,1453,4178,Supplier,Facilities,100,0.0,Related_To
5741,1453,4179,Supplier,Facilities,100,0.0,Related_To
5742,1453,4180,Supplier,Facilities,100,0.0,Related_To
5743,1453,4181,Supplier,Facilities,100,0.0,Related_To
5744,1577,4182,Supplier,Facilities,100,0.0,Related_To
5745,1577,4183,Supplier,Facilities,100,0.0,Related_To
5746,1577,4184,Supplier,Facilities,100,0.0,Related_To
5747,1577,4185,Supplier,Facilities,100,0.0,Related_To
5748,1577,4186,Supplier,Facilities,100,0.0,Related_To
5749,1577,4187,Supplier,Facilities,100,0.0,Related_To
5750,1577,4188,Supplier,Facilities,100,0.0,Related_To
5751,1577,4189,Supplier,Facilities,100,0.0,Related_To
5752,1577,4190,Supplier,Facilities,100,0.0,Related_To
5753,1577,4191,Supplier,Facilities,100,0.0,Related_To
5754,1558,4192,Supplier,Facilities,100,0.0,Related_To
5755,1558,4193,Supplier,Facilities,100,0.0,Related_To
5756,1558,4194,Supplier,Facilities,100,0.0,Related_To
5757,1558,4195,Supplier,Facilities,100,0.0,Related_To
5758,1558,4196,Supplier,Facilities,100,0.0,Related_To
5759,1558,4197,Supplier,Facilities,100,0.0,Related_To
5760,1558,4198,Supplier,Facilities,100,0.0,Related_To
5761,1558,4199,Supplier,Facilities,100,0.0,Related_To
5762,1558,4200,Supplier,Facilities,100,0.0,Related_To
5763,1558,4201,Supplier,Facilities,100,0.0,Related_To
5764,1498,4202,Supplier,Facilities,100,0.0,Related_To
5765,1498,4203,Supplier,Facilities,100,0.0,Related_To
5766,1498,4204,Supplier,Facilities,100,0.0,Related_To
5767,1498,4205,Supplier,Facilities,100,0.0,Related_To
5768,1498,4206,Supplier,Facilities,100,0.0,Related_To
5769,1498,4207,Supplier,Facilities,100,0.0,Related_To
5770,1498,4208,Supplier,Facilities,100,0.0,Related_To
5771,1498,4209,Supplier,Facilities,100,0.0,Related_To
5772,1498,4210,Supplier,Facilities,100,0.0,Related_To
5773,1498,4211,Supplier,Facilities,100,0.0,Related_To
5774,1473,4212,Supplier,Facilities,100,0.0,Related_To
5775,1473,4213,Supplier,Facilities,100,0.0,Related_To
5776,1473,4214,Supplier,Facilities,100,0.0,Related_To
5777,1473,4215,Supplier,Facilities,100,0.0,Related_To
5778,1473,4216,Supplier,Facilities,100,0.0,Related_To
5779,1473,4217,Supplier,Facilities,100,0.0,Related_To
5780,1473,4218,Supplier,Facilities,100,0.0,Related_To
5781,1473,4219,Supplier,Facilities,100,0.0,Related_To
5782,1473,4220,Supplier,Facilities,100,0.0,Related_To
5783,1473,4221,Supplier,Facilities,100,0.0,Related_To
5784,1409,4222,Supplier,Facilities,100,0.0,Related_To
5785,1409,4223,Supplier,Facilities,100,0.0,Related_To
5786,1409,4224,Supplier,Facilities,100,0.0,Related_To
5787,1409,4225,Supplier,Facilities,100,0.0,Related_To
5788,1409,4226,Supplier,Facilities,100,0.0,Related_To
5789,1409,4227,Supplier,Facilities,100,0.0,Related_To
5790,1409,4228,Supplier,Facilities,100,0.0,Related_To
5791,1409,4229,Supplier,Facilities,100,0.0,Related_To
5792,1409,4230,Supplier,Facilities,100,0.0,Related_To
5793,1409,4231,Supplier,Facilities,100,0.0,Related_To
5794,1328,4232,Supplier,Facilities,100,0.0,Related_To
5795,1328,4233,Supplier,Facilities,100,0.0,Related_To
5796,1328,4234,Supplier,Facilities,100,0.0,Related_To
5797,1328,4235,Supplier,Facilities,100,0.0,Related_To
5798,1328,4236,Supplier,Facilities,100,0.0,Related_To
5799,1328,4237,Supplier,Facilities,100,0.0,Related_To
5800,1328,4238,Supplier,Facilities,100,0.0,Related_To
5801,1328,4239,Supplier,Facilities,100,0.0,Related_To
5802,1328,4240,Supplier,Facilities,100,0.0,Related_To
5803,1328,4241,Supplier,Facilities,100,0.0,Related_To
5804,1555,4242,Supplier,Facilities,100,0.0,Related_To
5805,1555,4243,Supplier,Facilities,100,0.0,Related_To
5806,1555,4244,Supplier,Facilities,100,0.0,Related_To
5807,1555,4245,Supplier,Facilities,100,0.0,Related_To
5808,1555,4246,Supplier,Facilities,100,0.0,Related_To
5809,1555,4247,Supplier,Facilities,100,0.0,Related_To
5810,1555,4248,Supplier,Facilities,100,0.0,Related_To
5811,1555,4249,Supplier,Facilities,100,0.0,Related_To
5812,1555,4250,Supplier,Facilities,100,0.0,Related_To
5813,1555,4251,Supplier,Facilities,100,0.0,Related_To
5814,1538,4252,Supplier,Facilities,100,0.0,Related_To
5815,1538,4253,Supplier,Facilities,100,0.0,Related_To
5816,1538,4254,Supplier,Facilities,100,0.0,Related_To
5817,1538,4255,Supplier,Facilities,100,0.0,Related_To
5818,1538,4256,Supplier,Facilities,100,0.0,Related_To
5819,1538,4257,Supplier,Facilities,100,0.0,Related_To
5820,1538,4258,Supplier,Facilities,100,0.0,Related_To
5821,1538,4259,Supplier,Facilities,100,0.0,Related_To
5822,1538,4260,Supplier,Facilities,100,0.0,Related_To
5823,1538,4261,Supplier,Facilities,100,0.0,Related_To
5824,1485,4262,Supplier,Facilities,100,0.0,Related_To
5825,1485,4263,Supplier,Facilities,100,0.0,Related_To
5826,1485,4264,Supplier,Facilities,100,0.0,Related_To
5827,1485,4265,Supplier,Facilities,100,0.0,Related_To
5828,1485,4266,Supplier,Facilities,100,0.0,Related_To
5829,1485,4267,Supplier,Facilities,100,0.0,Related_To
5830,1485,4268,Supplier,Facilities,100,0.0,Related_To
5831,1485,4269,Supplier,Facilities,100,0.0,Related_To
5832,1485,4270,Supplier,Facilities,100,0.0,Related_To
5833,1485,4271,Supplier,Facilities,100,0.0,Related_To
5834,1371,4272,Supplier,Facilities,100,0.0,Related_To
5835,1371,4273,Supplier,Facilities,100,0.0,Related_To
5836,1371,4274,Supplier,Facilities,100,0.0,Related_To
5837,1371,4275,Supplier,Facilities,100,0.0,Related_To
5838,1371,4276,Supplier,Facilities,100,0.0,Related_To
5839,1371,4277,Supplier,Facilities,100,0.0,Related_To
5840,1371,4278,Supplier,Facilities,100,0.0,Related_To
5841,1371,4279,Supplier,Facilities,100,0.0,Related_To
5842,1371,4280,Supplier,Facilities,100,0.0,Related_To
5843,1371,4281,Supplier,Facilities,100,0.0,Related_To
5844,1364,4282,Supplier,Facilities,100,0.0,Related_To
5845,1364,4283,Supplier,Facilities,100,0.0,Related_To
5846,1364,4284,Supplier,Facilities,100,0.0,Related_To
5847,1364,4285,Supplier,Facilities,100,0.0,Related_To
5848,1364,4286,Supplier,Facilities,100,0.0,Related_To
5849,1364,4287,Supplier,Facilities,100,0.0,Related_To
5850,1364,4288,Supplier,Facilities,100,0.0,Related_To
5851,1364,4289,Supplier,Facilities,100,0.0,Related_To
5852,1364,4290,Supplier,Facilities,100,0.0,Related_To
5853,1364,4291,Supplier,Facilities,100,0.0,Related_To
5854,1491,4292,Supplier,Facilities,100,0.0,Related_To
5855,1491,4293,Supplier,Facilities,100,0.0,Related_To
5856,1491,4294,Supplier,Facilities,100,0.0,Related_To
5857,1491,4295,Supplier,Facilities,100,0.0,Related_To
5858,1491,4296,Supplier,Facilities,100,0.0,Related_To
5859,1491,4297,Supplier,Facilities,100,0.0,Related_To
5860,1491,4298,Supplier,Facilities,100,0.0,Related_To
5861,1491,4299,Supplier,Facilities,100,0.0,Related_To
5862,1491,4300,Supplier,Facilities,100,0.0,Related_To
5863,1491,4301,Supplier,Facilities,100,0.0,Related_To
5864,1566,4302,Supplier,Facilities,100,0.0,Related_To
5865,1566,4303,Supplier,Facilities,100,0.0,Related_To
5866,1566,4304,Supplier,Facilities,100,0.0,Related_To
5867,1566,4305,Supplier,Facilities,100,0.0,Related_To
5868,1566,4306,Supplier,Facilities,100,0.0,Related_To
5869,1566,4307,Supplier,Facilities,100,0.0,Related_To
5870,1566,4308,Supplier,Facilities,100,0.0,Related_To
5871,1566,4309,Supplier,Facilities,100,0.0,Related_To
5872,1566,4310,Supplier,Facilities,100,0.0,Related_To
5873,1566,4311,Supplier,Facilities,100,0.0,Related_To
5874,1595,4312,Supplier,Facilities,100,0.0,Related_To
5875,1595,4313,Supplier,Facilities,100,0.0,Related_To
5876,1595,4314,Supplier,Facilities,100,0.0,Related_To
5877,1595,4315,Supplier,Facilities,100,0.0,Related_To
5878,1595,4316,Supplier,Facilities,100,0.0,Related_To
5879,1595,4317,Supplier,Facilities,100,0.0,Related_To
5880,1595,4318,Supplier,Facilities,100,0.0,Related_To
5881,1595,4319,Supplier,Facilities,100,0.0,Related_To
5882,1595,4320,Supplier,Facilities,100,0.0,Related_To
5883,1595,4321,Supplier,Facilities,100,0.0,Related_To
5884,1557,4322,Supplier,Facilities,100,0.0,Related_To
5885,1557,4323,Supplier,Facilities,100,0.0,Related_To
5886,1557,4324,Supplier,Facilities,100,0.0,Related_To
5887,1557,4325,Supplier,Facilities,100,0.0,Related_To
5888,1557,4326,Supplier,Facilities,100,0.0,Related_To
5889,1557,4327,Supplier,Facilities,100,0.0,Related_To
5890,1557,4328,Supplier,Facilities,100,0.0,Related_To
5891,1557,4329,Supplier,Facilities,100,0.0,Related_To
5892,1557,4330,Supplier,Facilities,100,0.0,Related_To
5893,1557,4331,Supplier,Facilities,100,0.0,Related_To
5894,1578,4332,Supplier,Facilities,100,0.0,Related_To
5895,1578,4333,Supplier,Facilities,100,0.0,Related_To
5896,1578,4334,Supplier,Facilities,100,0.0,Related_To
5897,1578,4335,Supplier,Facilities,100,0.0,Related_To
5898,1578,4336,Supplier,Facilities,100,0.0,Related_To
5899,1578,4337,Supplier,Facilities,100,0.0,Related_To
5900,1578,4338,Supplier,Facilities,100,0.0,Related_To
5901,1578,4339,Supplier,Facilities,100,0.0,Related_To
5902,1578,4340,Supplier,Facilities,100,0.0,Related_To
5903,1578,4341,Supplier,Facilities,100,0.0,Related_To
5904,1427,4342,Supplier,Facilities,100,0.0,Related_To
5905,1427,4343,Supplier,Facilities,100,0.0,Related_To
5906,1427,4344,Supplier,Facilities,100,0.0,Related_To
5907,1427,4345,Supplier,Facilities,100,0.0,Related_To
5908,1427,4346,Supplier,Facilities,100,0.0,Related_To
5909,1427,4347,Supplier,Facilities,100,0.0,Related_To
5910,1427,4348,Supplier,Facilities,100,0.0,Related_To
5911,1427,4349,Supplier,Facilities,100,0.0,Related_To
5912,1427,4350,Supplier,Facilities,100,0.0,Related_To
5913,1427,4351,Supplier,Facilities,100,0.0,Related_To
5914,1385,4352,Supplier,Facilities,100,0.0,Related_To
5915,1385,4353,Supplier,Facilities,100,0.0,Related_To
5916,1385,4354,Supplier,Facilities,100,0.0,Related_To
5917,1385,4355,Supplier,Facilities,100,0.0,Related_To
5918,1385,4356,Supplier,Facilities,100,0.0,Related_To
5919,1385,4357,Supplier,Facilities,100,0.0,Related_To
5920,1385,4358,Supplier,Facilities,100,0.0,Related_To
5921,1385,4359,Supplier,Facilities,100,0.0,Related_To
5922,1385,4360,Supplier,Facilities,100,0.0,Related_To
5923,1385,4361,Supplier,Facilities,100,0.0,Related_To
5924,1524,4362,Supplier,Facilities,100,0.0,Related_To
5925,1524,4363,Supplier,Facilities,100,0.0,Related_To
5926,1524,4364,Supplier,Facilities,100,0.0,Related_To
5927,1524,4365,Supplier,Facilities,100,0.0,Related_To
5928,1524,4366,Supplier,Facilities,100,0.0,Related_To
5929,1524,4367,Supplier,Facilities,100,0.0,Related_To
5930,1524,4368,Supplier,Facilities,100,0.0,Related_To
5931,1524,4369,Supplier,Facilities,100,0.0,Related_To
5932,1524,4370,Supplier,Facilities,100,0.0,Related_To
5933,1524,4371,Supplier,Facilities,100,0.0,Related_To
5934,1495,4372,Supplier,Facilities,100,0.0,Related_To
5935,1495,4373,Supplier,Facilities,100,0.0,Related_To
5936,1495,4374,Supplier,Facilities,100,0.0,Related_To
5937,1495,4375,Supplier,Facilities,100,0.0,Related_To
5938,1495,4376,Supplier,Facilities,100,0.0,Related_To
5939,1495,4377,Supplier,Facilities,100,0.0,Related_To
5940,1495,4378,Supplier,Facilities,100,0.0,Related_To
5941,1495,4379,Supplier,Facilities,100,0.0,Related_To
5942,1495,4380,Supplier,Facilities,100,0.0,Related_To
5943,1495,4381,Supplier,Facilities,100,0.0,Related_To
5944,1568,4382,Supplier,Facilities,100,0.0,Related_To
5945,1568,4383,Supplier,Facilities,100,0.0,Related_To
5946,1568,4384,Supplier,Facilities,100,0.0,Related_To
5947,1568,4385,Supplier,Facilities,100,0.0,Related_To
5948,1568,4386,Supplier,Facilities,100,0.0,Related_To
5949,1568,4387,Supplier,Facilities,100,0.0,Related_To
5950,1568,4388,Supplier,Facilities,100,0.0,Related_To
5951,1568,4389,Supplier,Facilities,100,0.0,Related_To
5952,1568,4390,Supplier,Facilities,100,0.0,Related_To
5953,1568,4391,Supplier,Facilities,100,0.0,Related_To
5954,1437,4392,Supplier,Facilities,100,0.0,Related_To
5955,1437,4393,Supplier,Facilities,100,0.0,Related_To
5956,1437,4394,Supplier,Facilities,100,0.0,Related_To
5957,1437,4395,Supplier,Facilities,100,0.0,Related_To
5958,1437,4396,Supplier,Facilities,100,0.0,Related_To
5959,1437,4397,Supplier,Facilities,100,0.0,Related_To
5960,1437,4398,Supplier,Facilities,100,0.0,Related_To
5961,1437,4399,Supplier,Facilities,100,0.0,Related_To
5962,1437,4400,Supplier,Facilities,100,0.0,Related_To
5963,1437,4401,Supplier,Facilities,100,0.0,Related_To
5964,1598,4402,Supplier,Facilities,100,0.0,Related_To
5965,1598,4403,Supplier,Facilities,100,0.0,Related_To
5966,1598,4404,Supplier,Facilities,100,0.0,Related_To
5967,1598,4405,Supplier,Facilities,100,0.0,Related_To
5968,1598,4406,Supplier,Facilities,100,0.0,Related_To
5969,1598,4407,Supplier,Facilities,100,0.0,Related_To
5970,1598,4408,Supplier,Facilities,100,0.0,Related_To
5971,1598,4409,Supplier,Facilities,100,0.0,Related_To
5972,1598,4410,Supplier,Facilities,100,0.0,Related_To
5973,1598,4411,Supplier,Facilities,100,0.0,Related_To
5974,1331,4412,Supplier,Facilities,100,0.0,Related_To
5975,1331,4413,Supplier,Facilities,100,0.0,Related_To
5976,1331,4414,Supplier,Facilities,100,0.0,Related_To
5977,1331,4415,Supplier,Facilities,100,0.0,Related_To
5978,1331,4416,Supplier,Facilities,100,0.0,Related_To
5979,1331,4417,Supplier,Facilities,100,0.0,Related_To
5980,1331,4418,Supplier,Facilities,100,0.0,Related_To
5981,1331,4419,Supplier,Facilities,100,0.0,Related_To
5982,1331,4420,Supplier,Facilities,100,0.0,Related_To
5983,1331,4421,Supplier,Facilities,100,0.0,Related_To
5984,1448,4422,Supplier,Facilities,100,0.0,Related_To
5985,1448,4423,Supplier,Facilities,100,0.0,Related_To
5986,1448,4424,Supplier,Facilities,100,0.0,Related_To
5987,1448,4425,Supplier,Facilities,100,0.0,Related_To
5988,1448,4426,Supplier,Facilities,100,0.0,Related_To
5989,1448,4427,Supplier,Facilities,100,0.0,Related_To
5990,1448,4428,Supplier,Facilities,100,0.0,Related_To
5991,1448,4429,Supplier,Facilities,100,0.0,Related_To
5992,1448,4430,Supplier,Facilities,100,0.0,Related_To
5993,1448,4431,Supplier,Facilities,100,0.0,Related_To
5994,1442,4432,Supplier,Facilities,100,0.0,Related_To
5995,1442,4433,Supplier,Facilities,100,0.0,Related_To
5996,1442,4434,Supplier,Facilities,100,0.0,Related_To
5997,1442,4435,Supplier,Facilities,100,0.0,Related_To
5998,1442,4436,Supplier,Facilities,100,0.0,Related_To
5999,1442,4437,Supplier,Facilities,100,0.0,Related_To
6000,1442,4438,Supplier,Facilities,100,0.0,Related_To
6001,1442,4439,Supplier,Facilities,100,0.0,Related_To
6002,1442,4440,Supplier,Facilities,100,0.0,Related_To
6003,1442,4441,Supplier,Facilities,100,0.0,Related_To
6004,1517,4442,Supplier,Facilities,100,0.0,Related_To
6005,1517,4443,Supplier,Facilities,100,0.0,Related_To
6006,1517,4444,Supplier,Facilities,100,0.0,Related_To
6007,1517,4445,Supplier,Facilities,100,0.0,Related_To
6008,1517,4446,Supplier,Facilities,100,0.0,Related_To
6009,1517,4447,Supplier,Facilities,100,0.0,Related_To
6010,1517,4448,Supplier,Facilities,100,0.0,Related_To
6011,1517,4449,Supplier,Facilities,100,0.0,Related_To
6012,1517,4450,Supplier,Facilities,100,0.0,Related_To
6013,1517,4451,Supplier,Facilities,100,0.0,Related_To
6014,1380,4452,Supplier,Facilities,100,0.0,Related_To
6015,1380,4453,Supplier,Facilities,100,0.0,Related_To
6016,1380,4454,Supplier,Facilities,100,0.0,Related_To
6017,1380,4455,Supplier,Facilities,100,0.0,Related_To
6018,1380,4456,Supplier,Facilities,100,0.0,Related_To
6019,1380,4457,Supplier,Facilities,100,0.0,Related_To
6020,1380,4458,Supplier,Facilities,100,0.0,Related_To
6021,1380,4459,Supplier,Facilities,100,0.0,Related_To
6022,1380,4460,Supplier,Facilities,100,0.0,Related_To
6023,1380,4461,Supplier,Facilities,100,0.0,Related_To
6024,1505,4462,Supplier,Facilities,100,0.0,Related_To
6025,1505,4463,Supplier,Facilities,100,0.0,Related_To
6026,1505,4464,Supplier,Facilities,100,0.0,Related_To
6027,1505,4465,Supplier,Facilities,100,0.0,Related_To
6028,1505,4466,Supplier,Facilities,100,0.0,Related_To
6029,1505,4467,Supplier,Facilities,100,0.0,Related_To
6030,1505,4468,Supplier,Facilities,100,0.0,Related_To
6031,1505,4469,Supplier,Facilities,100,0.0,Related_To
6032,1505,4470,Supplier,Facilities,100,0.0,Related_To
6033,1505,4471,Supplier,Facilities,100,0.0,Related_To
6034,1515,4472,Supplier,Facilities,100,0.0,Related_To
6035,1515,4473,Supplier,Facilities,100,0.0,Related_To
6036,1515,4474,Supplier,Facilities,100,0.0,Related_To
6037,1515,4475,Supplier,Facilities,100,0.0,Related_To
6038,1515,4476,Supplier,Facilities,100,0.0,Related_To
6039,1515,4477,Supplier,Facilities,100,0.0,Related_To
6040,1515,4478,Supplier,Facilities,100,0.0,Related_To
6041,1515,4479,Supplier,Facilities,100,0.0,Related_To
6042,1515,4480,Supplier,Facilities,100,0.0,Related_To
6043,1515,4481,Supplier,Facilities,100,0.0,Related_To
6044,1326,4482,Supplier,Facilities,100,0.0,Related_To
6045,1326,4483,Supplier,Facilities,100,0.0,Related_To
6046,1326,4484,Supplier,Facilities,100,0.0,Related_To
6047,1326,4485,Supplier,Facilities,100,0.0,Related_To
6048,1326,4486,Supplier,Facilities,100,0.0,Related_To
6049,1326,4487,Supplier,Facilities,100,0.0,Related_To
6050,1326,4488,Supplier,Facilities,100,0.0,Related_To
6051,1326,4489,Supplier,Facilities,100,0.0,Related_To
6052,1326,4490,Supplier,Facilities,100,0.0,Related_To
6053,1326,4491,Supplier,Facilities,100,0.0,Related_To
6054,1332,4492,Supplier,Facilities,100,0.0,Related_To
6055,1332,4493,Supplier,Facilities,100,0.0,Related_To
6056,1332,4494,Supplier,Facilities,100,0.0,Related_To
6057,1332,4495,Supplier,Facilities,100,0.0,Related_To
6058,1332,4496,Supplier,Facilities,100,0.0,Related_To
6059,1332,4497,Supplier,Facilities,100,0.0,Related_To
6060,1332,4498,Supplier,Facilities,100,0.0,Related_To
6061,1332,4499,Supplier,Facilities,100,0.0,Related_To
6062,1332,4500,Supplier,Facilities,100,0.0,Related_To
6063,1332,4501,Supplier,Facilities,100,0.0,Related_To
6064,1516,4502,Supplier,Facilities,100,0.0,Related_To
6065,1516,4503,Supplier,Facilities,100,0.0,Related_To
6066,1516,4504,Supplier,Facilities,100,0.0,Related_To
6067,1516,4505,Supplier,Facilities,100,0.0,Related_To
6068,1516,4506,Supplier,Facilities,100,0.0,Related_To
