,From,To,From_Table,To_Table,Weight,Distance,Duration,Rental price,price,profit_margin (%),Annual_sales,Edge_Name,market_share (%)
7584,2220,5642,Ssintship,Ssintorders,520533,0,0,0,0,0,0,Order,
7585,5642,5179,Ssintorders,Products,520578,0,0,0,90.58,21,0,Orders_Product,
7586,2221,5643,Ssintship,Ssintorders,520578,0,0,0,0,0,0,Order,
7587,5643,5179,Ssintorders,Products,520623,0,0,0,90.58,21,0,Orders_Product,
7588,2222,5644,Ssintship,Ssintorders,520623,0,0,0,0,0,0,Order,
7589,5644,4724,Ssintorders,Products,520973,0,0,0,8603.43,49,0,Orders_Product,
7590,2223,5645,Ssintship,Ssintorders,520973,0,0,0,0,0,0,Order,
7591,5645,5181,Ssintorders,Products,521153,0,0,0,36.78,44,0,Orders_Product,
7592,2224,5646,Ssintship,Ssintorders,521153,0,0,0,0,0,0,Order,
7593,5646,4926,Ssintorders,Products,521198,0,0,0,34.57,18,0,Orders_Product,
7594,2225,5647,Ssintship,Ssintorders,521198,0,0,0,0,0,0,Order,
7595,5647,4695,Ssintorders,Products,521378,0,0,0,48.63,35,0,Orders_Product,
7596,2226,5648,Ssintship,Ssintorders,521378,0,0,0,0,0,0,Order,
7597,5648,5157,Ssintorders,Products,521423,0,0,0,94.64,5,0,Orders_Product,
7598,2227,5649,Ssintship,Ssintorders,521423,0,0,0,0,0,0,Order,
7599,5649,4743,Ssintorders,Products,521468,0,0,0,5.75,24,0,Orders_Product,
7600,2228,5650,Ssintship,Ssintorders,521468,0,0,0,0,0,0,Order,
7601,5650,5066,Ssintorders,Products,521683,0,0,0,9851.85,6,0,Orders_Product,
7602,2229,5651,Ssintship,Ssintorders,521683,0,0,0,0,0,0,Order,
7603,5651,5178,Ssintorders,Products,521898,0,0,0,1647.81,8,0,Orders_Product,
7604,2230,5652,Ssintship,Ssintorders,521898,0,0,0,0,0,0,Order,
7605,5652,5161,Ssintorders,Products,522078,0,0,0,16.91,30,0,Orders_Product,
7606,2231,5653,Ssintship,Ssintorders,522078,0,0,0,0,0,0,Order,
7607,5653,5179,Ssintorders,Products,522123,0,0,0,90.58,21,0,Orders_Product,
7608,2232,5654,Ssintship,Ssintorders,522123,0,0,0,0,0,0,Order,
7609,5654,4766,Ssintorders,Products,522168,0,0,0,103.33,25,0,Orders_Product,
7610,2233,5655,Ssintship,Ssintorders,522168,0,0,0,0,0,0,Order,
7611,5655,4763,Ssintorders,Products,522518,0,0,0,9051.53,28,0,Orders_Product,
7612,2234,5656,Ssintship,Ssintorders,522518,0,0,0,0,0,0,Order,
7613,5656,4805,Ssintorders,Products,522698,0,0,0,674.24,39,0,Orders_Product,
7614,2235,5657,Ssintship,Ssintorders,522698,0,0,0,0,0,0,Order,
7615,5657,5043,Ssintorders,Products,522878,0,0,0,86.33,40,0,Orders_Product,
7616,2236,5658,Ssintship,Ssintorders,522878,0,0,0,0,0,0,Order,
7617,5658,5004,Ssintorders,Products,523093,0,0,0,4619.58,5,0,Orders_Product,
7618,2237,5659,Ssintship,Ssintorders,523093,0,0,0,0,0,0,Order,
7619,5659,4904,Ssintorders,Products,523273,0,0,0,25.22,30,0,Orders_Product,
7620,2238,5660,Ssintship,Ssintorders,523273,0,0,0,0,0,0,Order,
7621,5660,5004,Ssintorders,Products,523488,0,0,0,4619.58,5,0,Orders_Product,
7622,2239,5661,Ssintship,Ssintorders,523488,0,0,0,0,0,0,Order,
7623,5661,4763,Ssintorders,Products,523838,0,0,0,9051.53,28,0,Orders_Product,
7624,2240,5662,Ssintship,Ssintorders,523838,0,0,0,0,0,0,Order,
7625,5662,4838,Ssintorders,Products,524018,0,0,0,464.88,30,0,Orders_Product,
7626,2241,5663,Ssintship,Ssintorders,524018,0,0,0,0,0,0,Order,
7627,5663,4688,Ssintorders,Products,524233,0,0,0,3088.68,24,0,Orders_Product,
7628,2242,5664,Ssintship,Ssintorders,524233,0,0,0,0,0,0,Order,
7629,5664,4754,Ssintorders,Products,524278,0,0,0,7.73,18,0,Orders_Product,
7630,2243,5665,Ssintship,Ssintorders,524278,0,0,0,0,0,0,Order,
7631,5665,5062,Ssintorders,Products,524458,0,0,0,132.72,40,0,Orders_Product,
7632,2244,5666,Ssintship,Ssintorders,524458,0,0,0,0,0,0,Order,
7633,5666,4963,Ssintorders,Products,524638,0,0,0,567.48,35,0,Orders_Product,
7634,2245,5667,Ssintship,Ssintorders,524638,0,0,0,0,0,0,Order,
7635,5667,4976,Ssintorders,Products,524988,0,0,0,3928.27,48,0,Orders_Product,
7636,2246,5668,Ssintship,Ssintorders,524988,0,0,0,0,0,0,Order,
7637,5668,5181,Ssintorders,Products,525168,0,0,0,36.78,44,0,Orders_Product,
7638,2247,5669,Ssintship,Ssintorders,525168,0,0,0,0,0,0,Order,
7639,5669,4998,Ssintorders,Products,525348,0,0,0,43.98,46,0,Orders_Product,
7640,2248,5670,Ssintship,Ssintorders,525348,0,0,0,0,0,0,Order,
7641,5670,5122,Ssintorders,Products,525698,0,0,0,5186.79,36,0,Orders_Product,
7642,2249,5671,Ssintship,Ssintorders,525698,0,0,0,0,0,0,Order,
7643,5671,4987,Ssintorders,Products,525913,0,0,0,3837.72,16,0,Orders_Product,
7644,2250,5672,Ssintship,Ssintorders,525913,0,0,0,0,0,0,Order,
7645,5672,5183,Ssintorders,Products,526128,0,0,0,8530.71,24,0,Orders_Product,
7646,2251,5673,Ssintship,Ssintorders,526128,0,0,0,0,0,0,Order,
7647,5673,4763,Ssintorders,Products,526478,0,0,0,9051.53,28,0,Orders_Product,
7648,2252,5674,Ssintship,Ssintorders,526478,0,0,0,0,0,0,Order,
7649,5674,5122,Ssintorders,Products,526828,0,0,0,5186.79,36,0,Orders_Product,
7650,2253,5675,Ssintship,Ssintorders,526828,0,0,0,0,0,0,Order,
7651,5675,4689,Ssintorders,Products,527008,0,0,0,107.39,47,0,Orders_Product,
7652,2254,5676,Ssintship,Ssintorders,527008,0,0,0,0,0,0,Order,
7653,5676,5081,Ssintorders,Products,527358,0,0,0,8645.75,47,0,Orders_Product,
7654,2255,5677,Ssintship,Ssintorders,527358,0,0,0,0,0,0,Order,
7655,5677,4920,Ssintorders,Products,527573,0,0,0,8884.77,17,0,Orders_Product,
7656,2256,5678,Ssintship,Ssintorders,527573,0,0,0,0,0,0,Order,
7657,5678,4688,Ssintorders,Products,527788,0,0,0,3088.68,24,0,Orders_Product,
7658,2257,5679,Ssintship,Ssintorders,527788,0,0,0,0,0,0,Order,
7659,5679,4689,Ssintorders,Products,527968,0,0,0,107.39,47,0,Orders_Product,
7660,2258,5680,Ssintship,Ssintorders,527968,0,0,0,0,0,0,Order,
7661,5680,5030,Ssintorders,Products,528318,0,0,0,8820.19,30,0,Orders_Product,
7662,2259,5681,Ssintship,Ssintorders,528318,0,0,0,0,0,0,Order,
7663,5681,4976,Ssintorders,Products,528668,0,0,0,3928.27,48,0,Orders_Product,
7664,2260,5682,Ssintship,Ssintorders,528668,0,0,0,0,0,0,Order,
7665,5682,5175,Ssintorders,Products,528713,0,0,0,4.25,7,0,Orders_Product,
7666,2261,5683,Ssintship,Ssintorders,528713,0,0,0,0,0,0,Order,
7667,5683,4953,Ssintorders,Products,528928,0,0,0,8722.86,16,0,Orders_Product,
7668,2262,5684,Ssintship,Ssintorders,528928,0,0,0,0,0,0,Order,
7669,5684,4928,Ssintorders,Products,528973,0,0,0,5.18,21,0,Orders_Product,
7670,2263,5685,Ssintship,Ssintorders,528973,0,0,0,0,0,0,Order,
7671,5685,4702,Ssintorders,Products,529153,0,0,0,566.24,40,0,Orders_Product,
7672,2264,5686,Ssintship,Ssintorders,529153,0,0,0,0,0,0,Order,
7673,5686,4702,Ssintorders,Products,529333,0,0,0,566.24,40,0,Orders_Product,
7674,2265,5687,Ssintship,Ssintorders,529333,0,0,0,0,0,0,Order,
7675,5687,5161,Ssintorders,Products,529513,0,0,0,16.91,30,0,Orders_Product,
7676,2266,5688,Ssintship,Ssintorders,529513,0,0,0,0,0,0,Order,
7677,5688,4970,Ssintorders,Products,529558,0,0,0,80.98,12,0,Orders_Product,
7678,2267,5689,Ssintship,Ssintorders,529558,0,0,0,0,0,0,Order,
7679,5689,5154,Ssintorders,Products,529738,0,0,0,4.13,41,0,Orders_Product,
7680,2268,5690,Ssintship,Ssintorders,529738,0,0,0,0,0,0,Order,
7681,5690,4976,Ssintorders,Products,530088,0,0,0,3928.27,48,0,Orders_Product,
7682,2269,5691,Ssintship,Ssintorders,530088,0,0,0,0,0,0,Order,
7683,5691,5007,Ssintorders,Products,530133,0,0,0,440.67,18,0,Orders_Product,
7684,2270,5692,Ssintship,Ssintorders,530133,0,0,0,0,0,0,Order,
7685,5692,4914,Ssintorders,Products,530483,0,0,0,7040.86,29,0,Orders_Product,
7686,2271,5693,Ssintship,Ssintorders,530483,0,0,0,0,0,0,Order,
7687,5693,4688,Ssintorders,Products,530698,0,0,0,3088.68,24,0,Orders_Product,
7688,2272,5694,Ssintship,Ssintorders,530698,0,0,0,0,0,0,Order,
7689,5694,5063,Ssintorders,Products,531048,0,0,0,1968.13,48,0,Orders_Product,
7690,2273,5695,Ssintship,Ssintorders,531048,0,0,0,0,0,0,Order,
7691,5695,5157,Ssintorders,Products,531093,0,0,0,94.64,5,0,Orders_Product,
7692,2274,5696,Ssintship,Ssintorders,531093,0,0,0,0,0,0,Order,
7693,5696,4931,Ssintorders,Products,531273,0,0,0,218.19,32,0,Orders_Product,
7694,2275,5697,Ssintship,Ssintorders,531273,0,0,0,0,0,0,Order,
7695,5697,5047,Ssintorders,Products,531318,0,0,0,479.91,11,0,Orders_Product,
7696,2276,5698,Ssintship,Ssintorders,531318,0,0,0,0,0,0,Order,
7697,5698,4688,Ssintorders,Products,531533,0,0,0,3088.68,24,0,Orders_Product,
7698,2277,5699,Ssintship,Ssintorders,531533,0,0,0,0,0,0,Order,
7699,5699,4784,Ssintorders,Products,531883,0,0,0,7278.12,48,0,Orders_Product,
7700,2278,5700,Ssintship,Ssintorders,531883,0,0,0,0,0,0,Order,
7701,5700,4963,Ssintorders,Products,532063,0,0,0,567.48,35,0,Orders_Product,
7702,2279,5701,Ssintship,Ssintorders,532063,0,0,0,0,0,0,Order,
7703,5701,4763,Ssintorders,Products,532413,0,0,0,9051.53,28,0,Orders_Product,
7704,2280,5702,Ssintship,Ssintorders,532413,0,0,0,0,0,0,Order,
7705,5702,4690,Ssintorders,Products,532458,0,0,0,47.14,7,0,Orders_Product,
7706,2281,5703,Ssintship,Ssintorders,532458,0,0,0,0,0,0,Order,
7707,5703,5161,Ssintorders,Products,532638,0,0,0,16.91,30,0,Orders_Product,
7708,2282,5704,Ssintship,Ssintorders,532638,0,0,0,0,0,0,Order,
7709,5704,5161,Ssintorders,Products,532818,0,0,0,16.91,30,0,Orders_Product,
7710,2283,5705,Ssintship,Ssintorders,532818,0,0,0,0,0,0,Order,
7711,5705,5179,Ssintorders,Products,532863,0,0,0,90.58,21,0,Orders_Product,
7712,2284,5706,Ssintship,Ssintorders,532863,0,0,0,0,0,0,Order,
7713,5706,4784,Ssintorders,Products,533213,0,0,0,7278.12,48,0,Orders_Product,
7714,2285,5707,Ssintship,Ssintorders,533213,0,0,0,0,0,0,Order,
7715,5707,5102,Ssintorders,Products,533258,0,0,0,170.53,25,0,Orders_Product,
7716,2286,5708,Ssintship,Ssintorders,533258,0,0,0,0,0,0,Order,
7717,5708,5161,Ssintorders,Products,533438,0,0,0,16.91,30,0,Orders_Product,
7718,2287,5709,Ssintship,Ssintorders,533438,0,0,0,0,0,0,Order,
7719,5709,4918,Ssintorders,Products,533788,0,0,0,2129.22,35,0,Orders_Product,
7720,2288,5710,Ssintship,Ssintorders,533788,0,0,0,0,0,0,Order,
7721,5710,4928,Ssintorders,Products,533833,0,0,0,5.18,21,0,Orders_Product,
7722,2289,5711,Ssintship,Ssintorders,533833,0,0,0,0,0,0,Order,
7723,5711,4970,Ssintorders,Products,533878,0,0,0,80.98,12,0,Orders_Product,
7724,2290,5712,Ssintship,Ssintorders,533878,0,0,0,0,0,0,Order,
7725,5712,4781,Ssintorders,Products,533923,0,0,0,616.92,19,0,Orders_Product,
7726,2291,5713,Ssintship,Ssintorders,533923,0,0,0,0,0,0,Order,
7727,5713,5185,Ssintorders,Products,534138,0,0,0,6080.3,13,0,Orders_Product,
7728,2292,5714,Ssintship,Ssintorders,534138,0,0,0,0,0,0,Order,
7729,5714,5183,Ssintorders,Products,534353,0,0,0,8530.71,24,0,Orders_Product,
7730,2293,5715,Ssintship,Ssintorders,534353,0,0,0,0,0,0,Order,
7731,5715,4999,Ssintorders,Products,534533,0,0,0,618.63,32,0,Orders_Product,
7732,2294,5716,Ssintship,Ssintorders,534533,0,0,0,0,0,0,Order,
7733,5716,4697,Ssintorders,Products,534578,0,0,0,425.27,9,0,Orders_Product,
7734,2295,5717,Ssintship,Ssintorders,534578,0,0,0,0,0,0,Order,
7735,5717,4689,Ssintorders,Products,534758,0,0,0,107.39,47,0,Orders_Product,
7736,2296,5718,Ssintship,Ssintorders,534758,0,0,0,0,0,0,Order,
7737,5718,5043,Ssintorders,Products,534938,0,0,0,86.33,40,0,Orders_Product,
7738,2297,5719,Ssintship,Ssintorders,534938,0,0,0,0,0,0,Order,
7739,5719,5154,Ssintorders,Products,535118,0,0,0,4.13,41,0,Orders_Product,
7740,2298,5720,Ssintship,Ssintorders,535118,0,0,0,0,0,0,Order,
7741,5720,4702,Ssintorders,Products,535298,0,0,0,566.24,40,0,Orders_Product,
7742,2299,5721,Ssintship,Ssintorders,535298,0,0,0,0,0,0,Order,
7743,5721,5081,Ssintorders,Products,535648,0,0,0,8645.75,47,0,Orders_Product,
7744,2300,5722,Ssintship,Ssintorders,535648,0,0,0,0,0,0,Order,
7745,5722,4838,Ssintorders,Products,535828,0,0,0,464.88,30,0,Orders_Product,
7746,2301,5723,Ssintship,Ssintorders,535828,0,0,0,0,0,0,Order,
7747,5723,4714,Ssintorders,Products,535873,0,0,0,136.7,5,0,Orders_Product,
7748,2302,5724,Ssintship,Ssintorders,535873,0,0,0,0,0,0,Order,
7749,5724,4861,Ssintorders,Products,536053,0,0,0,78.5,35,0,Orders_Product,
7750,2303,5725,Ssintship,Ssintorders,536053,0,0,0,0,0,0,Order,
7751,5725,5177,Ssintorders,Products,536233,0,0,0,5.41,27,0,Orders_Product,
7752,2304,5726,Ssintship,Ssintorders,536233,0,0,0,0,0,0,Order,
7753,5726,5174,Ssintorders,Products,536278,0,0,0,70.71,26,0,Orders_Product,
7754,2305,5727,Ssintship,Ssintorders,536278,0,0,0,0,0,0,Order,
7755,5727,4902,Ssintorders,Products,536493,0,0,0,5333.53,13,0,Orders_Product,
7756,2306,5728,Ssintship,Ssintorders,536493,0,0,0,0,0,0,Order,
7757,5728,4691,Ssintorders,Products,536538,0,0,0,13.62,6,0,Orders_Product,
7758,2307,5729,Ssintship,Ssintorders,536538,0,0,0,0,0,0,Order,
7759,5729,5154,Ssintorders,Products,536718,0,0,0,4.13,41,0,Orders_Product,
7760,2308,5730,Ssintship,Ssintorders,536718,0,0,0,0,0,0,Order,
7761,5730,4689,Ssintorders,Products,536898,0,0,0,107.39,47,0,Orders_Product,
7762,2309,5731,Ssintship,Ssintorders,536898,0,0,0,0,0,0,Order,
7763,5731,4784,Ssintorders,Products,537248,0,0,0,7278.12,48,0,Orders_Product,
7764,2310,5732,Ssintship,Ssintorders,537248,0,0,0,0,0,0,Order,
7765,5732,4925,Ssintorders,Products,537428,0,0,0,3.79,39,0,Orders_Product,
7766,2311,5733,Ssintship,Ssintorders,537428,0,0,0,0,0,0,Order,
7767,5733,4987,Ssintorders,Products,537643,0,0,0,3837.72,16,0,Orders_Product,
7768,2312,5734,Ssintship,Ssintorders,537643,0,0,0,0,0,0,Order,
7769,5734,5097,Ssintorders,Products,537993,0,0,0,7155.97,40,0,Orders_Product,
7770,2313,5735,Ssintship,Ssintorders,537993,0,0,0,0,0,0,Order,
7771,5735,5081,Ssintorders,Products,538343,0,0,0,8645.75,47,0,Orders_Product,
7772,2314,5736,Ssintship,Ssintorders,538343,0,0,0,0,0,0,Order,
7773,5736,5166,Ssintorders,Products,538523,0,0,0,396.71,32,0,Orders_Product,
7774,2315,5737,Ssintship,Ssintorders,538523,0,0,0,0,0,0,Order,
7775,5737,4928,Ssintorders,Products,538568,0,0,0,5.18,21,0,Orders_Product,
7776,2316,5738,Ssintship,Ssintorders,538568,0,0,0,0,0,0,Order,
7777,5738,5124,Ssintorders,Products,538918,0,0,0,8201.78,45,0,Orders_Product,
7778,2317,5739,Ssintship,Ssintorders,538918,0,0,0,0,0,0,Order,
7779,5739,4998,Ssintorders,Products,539098,0,0,0,43.98,46,0,Orders_Product,
7780,2318,5740,Ssintship,Ssintorders,539098,0,0,0,0,0,0,Order,
7781,5740,5179,Ssintorders,Products,539143,0,0,0,90.58,21,0,Orders_Product,
7782,2319,5741,Ssintship,Ssintorders,539143,0,0,0,0,0,0,Order,
7783,5741,4926,Ssintorders,Products,539188,0,0,0,34.57,18,0,Orders_Product,
7784,2320,5742,Ssintship,Ssintorders,539188,0,0,0,0,0,0,Order,
7785,5742,4763,Ssintorders,Products,539538,0,0,0,9051.53,28,0,Orders_Product,
7786,2321,5743,Ssintship,Ssintorders,539538,0,0,0,0,0,0,Order,
7787,5743,4706,Ssintorders,Products,539583,0,0,0,83.85,18,0,Orders_Product,
7788,2322,5744,Ssintship,Ssintorders,539583,0,0,0,0,0,0,Order,
7789,5744,4904,Ssintorders,Products,539763,0,0,0,25.22,30,0,Orders_Product,
7790,2323,5745,Ssintship,Ssintorders,539763,0,0,0,0,0,0,Order,
7791,5745,5183,Ssintorders,Products,539978,0,0,0,8530.71,24,0,Orders_Product,
7792,2324,5746,Ssintship,Ssintorders,539978,0,0,0,0,0,0,Order,
7793,5746,5185,Ssintorders,Products,540193,0,0,0,6080.3,13,0,Orders_Product,
7794,2325,5747,Ssintship,Ssintorders,540193,0,0,0,0,0,0,Order,
7795,5747,5177,Ssintorders,Products,540373,0,0,0,5.41,27,0,Orders_Product,
7796,2326,5748,Ssintship,Ssintorders,540373,0,0,0,0,0,0,Order,
7797,5748,4838,Ssintorders,Products,540553,0,0,0,464.88,30,0,Orders_Product,
7798,2327,5749,Ssintship,Ssintorders,540553,0,0,0,0,0,0,Order,
7799,5749,4766,Ssintorders,Products,540598,0,0,0,103.33,25,0,Orders_Product,
7800,2328,5750,Ssintship,Ssintorders,540598,0,0,0,0,0,0,Order,
7801,5750,4931,Ssintorders,Products,540778,0,0,0,218.19,32,0,Orders_Product,
7802,2329,5751,Ssintship,Ssintorders,540778,0,0,0,0,0,0,Order,
7803,5751,4857,Ssintorders,Products,540958,0,0,0,9.77,38,0,Orders_Product,
7804,2330,5752,Ssintship,Ssintorders,540958,0,0,0,0,0,0,Order,
7805,5752,5102,Ssintorders,Products,541003,0,0,0,170.53,25,0,Orders_Product,
7806,2331,5753,Ssintship,Ssintorders,541003,0,0,0,0,0,0,Order,
7807,5753,4998,Ssintorders,Products,541183,0,0,0,43.98,46,0,Orders_Product,
7808,2332,5754,Ssintship,Ssintorders,541183,0,0,0,0,0,0,Order,
7809,5754,5185,Ssintorders,Products,541398,0,0,0,6080.3,13,0,Orders_Product,
7810,2333,5755,Ssintship,Ssintorders,541398,0,0,0,0,0,0,Order,
7811,5755,4688,Ssintorders,Products,541613,0,0,0,3088.68,24,0,Orders_Product,
7812,2334,5756,Ssintship,Ssintorders,541613,0,0,0,0,0,0,Order,
7813,5756,5173,Ssintorders,Products,541828,0,0,0,3438.83,16,0,Orders_Product,
7814,2335,5757,Ssintship,Ssintorders,541828,0,0,0,0,0,0,Order,
7815,5757,4784,Ssintorders,Products,542178,0,0,0,7278.12,48,0,Orders_Product,
7816,2336,5758,Ssintship,Ssintorders,542178,0,0,0,0,0,0,Order,
7817,5758,5158,Ssintorders,Products,542223,0,0,0,1.27,22,0,Orders_Product,
7818,2337,5759,Ssintship,Ssintorders,542223,0,0,0,0,0,0,Order,
7819,5759,4861,Ssintorders,Products,542403,0,0,0,78.5,35,0,Orders_Product,
7820,2338,5760,Ssintship,Ssintorders,542403,0,0,0,0,0,0,Order,
7821,5760,5182,Ssintorders,Products,542448,0,0,0,574.54,26,0,Orders_Product,
7822,2339,5761,Ssintship,Ssintorders,542448,0,0,0,0,0,0,Order,
7823,5761,4690,Ssintorders,Products,542493,0,0,0,47.14,7,0,Orders_Product,
7824,2340,5762,Ssintship,Ssintorders,542493,0,0,0,0,0,0,Order,
7825,5762,5181,Ssintorders,Products,542673,0,0,0,36.78,44,0,Orders_Product,
7826,2341,5763,Ssintship,Ssintorders,542673,0,0,0,0,0,0,Order,
7827,5763,5161,Ssintorders,Products,542853,0,0,0,16.91,30,0,Orders_Product,
7828,2342,5764,Ssintship,Ssintorders,542853,0,0,0,0,0,0,Order,
7829,5764,4693,Ssintorders,Products,542898,0,0,0,394.56,22,0,Orders_Product,
7830,2343,5765,Ssintship,Ssintorders,542898,0,0,0,0,0,0,Order,
7831,5765,4925,Ssintorders,Products,543078,0,0,0,3.79,39,0,Orders_Product,
7832,2344,5766,Ssintship,Ssintorders,543078,0,0,0,0,0,0,Order,
7833,5766,4834,Ssintorders,Products,543293,0,0,0,4560.38,26,0,Orders_Product,
7834,2345,5767,Ssintship,Ssintorders,543293,0,0,0,0,0,0,Order,
7835,5767,4998,Ssintorders,Products,543473,0,0,0,43.98,46,0,Orders_Product,
7836,2346,5768,Ssintship,Ssintorders,543473,0,0,0,0,0,0,Order,
7837,5768,5124,Ssintorders,Products,543823,0,0,0,8201.78,45,0,Orders_Product,
7838,2347,5769,Ssintship,Ssintorders,543823,0,0,0,0,0,0,Order,
7839,5769,5174,Ssintorders,Products,543868,0,0,0,70.71,26,0,Orders_Product,
7840,2348,5770,Ssintship,Ssintorders,543868,0,0,0,0,0,0,Order,
7841,5770,4706,Ssintorders,Products,543913,0,0,0,83.85,18,0,Orders_Product,
7842,2349,5771,Ssintship,Ssintorders,543913,0,0,0,0,0,0,Order,
7843,5771,4805,Ssintorders,Products,544093,0,0,0,674.24,39,0,Orders_Product,
7844,2350,5772,Ssintship,Ssintorders,544093,0,0,0,0,0,0,Order,
7845,5772,4692,Ssintorders,Products,544138,0,0,0,6.35,7,0,Orders_Product,
7846,2351,5773,Ssintship,Ssintorders,544138,0,0,0,0,0,0,Order,
7847,5773,5161,Ssintorders,Products,544318,0,0,0,16.91,30,0,Orders_Product,
7848,2352,5774,Ssintship,Ssintorders,544318,0,0,0,0,0,0,Order,
7849,5774,4861,Ssintorders,Products,544498,0,0,0,78.5,35,0,Orders_Product,
7850,2353,5775,Ssintship,Ssintorders,544498,0,0,0,0,0,0,Order,
7851,5775,4781,Ssintorders,Products,544543,0,0,0,616.92,19,0,Orders_Product,
7852,2354,5776,Ssintship,Ssintorders,544543,0,0,0,0,0,0,Order,
7853,5776,5011,Ssintorders,Products,544723,0,0,0,1.96,38,0,Orders_Product,
7854,2355,5777,Ssintship,Ssintorders,544723,0,0,0,0,0,0,Order,
7855,5777,5081,Ssintorders,Products,545073,0,0,0,8645.75,47,0,Orders_Product,
7856,2356,5778,Ssintship,Ssintorders,545073,0,0,0,0,0,0,Order,
7857,5778,4926,Ssintorders,Products,545118,0,0,0,34.57,18,0,Orders_Product,
7858,2357,5779,Ssintship,Ssintorders,545118,0,0,0,0,0,0,Order,
7859,5779,5147,Ssintorders,Products,545298,0,0,0,157.42,42,0,Orders_Product,
7860,2358,5780,Ssintship,Ssintorders,545298,0,0,0,0,0,0,Order,
7861,5780,5166,Ssintorders,Products,545478,0,0,0,396.71,32,0,Orders_Product,
7862,2359,5781,Ssintship,Ssintorders,545478,0,0,0,0,0,0,Order,
7863,5781,4914,Ssintorders,Products,545828,0,0,0,7040.86,29,0,Orders_Product,
7864,2360,5782,Ssintship,Ssintorders,545828,0,0,0,0,0,0,Order,
7865,5782,4703,Ssintorders,Products,546008,0,0,0,7.42,47,0,Orders_Product,
7866,2361,5783,Ssintship,Ssintorders,546008,0,0,0,0,0,0,Order,
7867,5783,5030,Ssintorders,Products,546358,0,0,0,8820.19,30,0,Orders_Product,
7868,2362,5784,Ssintship,Ssintorders,546358,0,0,0,0,0,0,Order,
7869,5784,4902,Ssintorders,Products,546573,0,0,0,5333.53,13,0,Orders_Product,
7870,2363,5785,Ssintship,Ssintorders,546573,0,0,0,0,0,0,Order,
7871,5785,5181,Ssintorders,Products,546753,0,0,0,36.78,44,0,Orders_Product,
7872,2364,5786,Ssintship,Ssintorders,546753,0,0,0,0,0,0,Order,
7873,5786,4702,Ssintorders,Products,546933,0,0,0,566.24,40,0,Orders_Product,
7874,2365,5787,Ssintship,Ssintorders,546933,0,0,0,0,0,0,Order,
7875,5787,4706,Ssintorders,Products,546978,0,0,0,83.85,18,0,Orders_Product,
7876,2366,5788,Ssintship,Ssintorders,546978,0,0,0,0,0,0,Order,
7877,5788,4743,Ssintorders,Products,547023,0,0,0,5.75,24,0,Orders_Product,
7878,2367,5789,Ssintship,Ssintorders,547023,0,0,0,0,0,0,Order,
7879,5789,4714,Ssintorders,Products,547068,0,0,0,136.7,5,0,Orders_Product,
7880,2368,5790,Ssintship,Ssintorders,547068,0,0,0,0,0,0,Order,
7881,5790,4838,Ssintorders,Products,547248,0,0,0,464.88,30,0,Orders_Product,
7882,2369,5791,Ssintship,Ssintorders,547248,0,0,0,0,0,0,Order,
7883,5791,4724,Ssintorders,Products,547598,0,0,0,8603.43,49,0,Orders_Product,
7884,2370,5792,Ssintship,Ssintorders,547598,0,0,0,0,0,0,Order,
7885,5792,5185,Ssintorders,Products,547813,0,0,0,6080.3,13,0,Orders_Product,
7886,2371,5793,Ssintship,Ssintorders,547813,0,0,0,0,0,0,Order,
7887,5793,5185,Ssintorders,Products,548028,0,0,0,6080.3,13,0,Orders_Product,
7888,2372,5794,Ssintship,Ssintorders,548028,0,0,0,0,0,0,Order,
7889,5794,4918,Ssintorders,Products,548378,0,0,0,2129.22,35,0,Orders_Product,
7890,2373,5795,Ssintship,Ssintorders,548378,0,0,0,0,0,0,Order,
7891,5795,5011,Ssintorders,Products,548558,0,0,0,1.96,38,0,Orders_Product,
7892,2374,5796,Ssintship,Ssintorders,548558,0,0,0,0,0,0,Order,
7893,5796,5161,Ssintorders,Products,548738,0,0,0,16.91,30,0,Orders_Product,
7894,2375,5797,Ssintship,Ssintorders,548738,0,0,0,0,0,0,Order,
7895,5797,5174,Ssintorders,Products,548783,0,0,0,70.71,26,0,Orders_Product,
7896,2376,5798,Ssintship,Ssintorders,548783,0,0,0,0,0,0,Order,
7897,5798,4963,Ssintorders,Products,548963,0,0,0,567.48,35,0,Orders_Product,
7898,2377,5799,Ssintship,Ssintorders,548963,0,0,0,0,0,0,Order,
7899,5799,5166,Ssintorders,Products,549143,0,0,0,396.71,32,0,Orders_Product,
7900,2378,5800,Ssintship,Ssintorders,549143,0,0,0,0,0,0,Order,
7901,5800,4766,Ssintorders,Products,549188,0,0,0,103.33,25,0,Orders_Product,
7902,2379,5801,Ssintship,Ssintorders,549188,0,0,0,0,0,0,Order,
7903,5801,5157,Ssintorders,Products,549233,0,0,0,94.64,5,0,Orders_Product,
