,fac_id,supplier_id,market_cap,country,city_name,currency,number_of_employees,Annual_sales
1782,409484,29185,"151    1.907585e+09
Name: market_capitalization ($), dtype: float64",Russian Federation,"Altaj, Respublika",Dollars,892,12.94
1783,916212,29185,"151    1.667867e+11
Name: market_capitalization ($), dtype: float64",Togo,Savanes,Dollars,469,6373.32
1784,238838,29185,"151    9.082477e+07
Name: market_capitalization ($), dtype: float64",Netherlands,Flevoland,Dollars,173,26.31
1785,254001,29185,"151    6.112323e+09
Name: market_capitalization ($), dtype: float64",Uzbekistan,Qoraqalpog‘iston Respublikasi,Dollars,177,5.9
1786,396315,29185,"151    2.386811e+09
Name: market_capitalization ($), dtype: float64",Ireland,Waterford,Dollars,801,83.68
1787,959223,29185,"151    3.225967e+10
Name: market_capitalization ($), dtype: float64",South Sudan,Warrap,Dollars,497,76.65
1788,128931,29185,"151    3.506673e+10
Name: market_capitalization ($), dtype: float64",Bermuda,Unknown,Dollars,167,29.33
1789,207935,29185,"151    1.742193e+10
Name: market_capitalization ($), dtype: float64",Saint Kitts and Nevis,Saint Thomas Middle Island,Dollars,949,6829.88
1790,403169,38957,"194    1.701168e+08
Name: market_capitalization ($), dtype: float64",Grenada,Saint David,Dollars,800,9033.12
1791,740555,38957,"194    1.139019e+11
Name: market_capitalization ($), dtype: float64",United States Minor Outlying Islands,Kingman Reef,Dollars,976,56.41
1792,869131,38957,"194    7.350536e+10
Name: market_capitalization ($), dtype: float64",Slovenia,Velenje,Dollars,942,8.62
1793,145232,38957,"194    8.943344e+08
Name: market_capitalization ($), dtype: float64",Seychelles,Mont Buxton,Dollars,216,36.7
1794,540351,38957,"194    4.001202e+10
Name: market_capitalization ($), dtype: float64",South Sudan,Northern Bahr el Ghazal,Dollars,370,1.82
1795,684826,38957,"194    3.656391e+10
Name: market_capitalization ($), dtype: float64",Wallis and Futuna,Sigave,Dollars,725,4200.65
1796,225945,38957,"194    5.059144e+10
Name: market_capitalization ($), dtype: float64",Comoros,Andjazîdja,Dollars,547,160.86
1797,273596,38957,"194    2.571538e+10
Name: market_capitalization ($), dtype: float64",Marshall Islands,Lae,Dollars,128,33.54
1798,493039,38957,"194    1.231891e+10
Name: market_capitalization ($), dtype: float64",Cuba,Cienfuegos,Dollars,477,79.45
1799,929752,38957,"194    2.101905e+09
Name: market_capitalization ($), dtype: float64",Belize,Belize,Dollars,276,4.72
1800,826475,80737,"161    7.138734e+10
Name: market_capitalization ($), dtype: float64",Lao People's Democratic Republic,Xiangkhouang,Dollars,620,430.3
1801,814176,80737,"161    4.179817e+10
Name: market_capitalization ($), dtype: float64",Nicaragua,Jinotega,Dollars,877,6550.94
1802,210305,80737,"161    1.201742e+10
Name: market_capitalization ($), dtype: float64",French Southern Territories,Unknown,Dollars,805,811.94
1803,623042,80737,"161    1.465204e+11
Name: market_capitalization ($), dtype: float64","Taiwan, Province of China",Chiayi,Dollars,788,671.87
1804,386441,80737,"161    1.926467e+10
Name: market_capitalization ($), dtype: float64",Yemen,Raymah,Dollars,607,32.12
1805,560759,80737,"161    5.685781e+09
Name: market_capitalization ($), dtype: float64",Malta,Santa Venera,Dollars,210,7.29
1806,674410,80737,"161    6.402118e+10
Name: market_capitalization ($), dtype: float64",Liechtenstein,Schellenberg,Dollars,375,196.24
1807,182211,80737,"161    2.877106e+11
Name: market_capitalization ($), dtype: float64",Jersey,Unknown,Dollars,787,664.5
1808,550557,80737,"161    4.568266e+10
Name: market_capitalization ($), dtype: float64",French Guiana,Unknown,Dollars,665,2883.57
1809,208519,80737,"161    2.025214e+11
Name: market_capitalization ($), dtype: float64",Solomon Islands,Makira-Ulawa,Dollars,723,4957.74
1810,282576,94877,"276    8.973774e+09
Name: market_capitalization ($), dtype: float64",British Indian Ocean Territory,Unknown,Dollars,869,51.73
1811,730772,94877,"276    1.397465e+11
Name: market_capitalization ($), dtype: float64",Nepal,Bagmati,Dollars,865,17.25
1812,213279,94877,"276    1.382730e+10
Name: market_capitalization ($), dtype: float64",Namibia,Ohangwena,Dollars,134,366.65
1813,146286,94877,"276    2.745986e+10
Name: market_capitalization ($), dtype: float64",Philippines,Albay,Dollars,842,18.72
1814,425689,94877,"276    1.341196e+11
Name: market_capitalization ($), dtype: float64",Oman,Shamāl al Bāţinah,Dollars,461,7341.91
1815,937160,94877,"276    9.443390e+10
Name: market_capitalization ($), dtype: float64",Hong Kong,Unknown,Dollars,148,2852.75
1816,198698,94877,"276    1.851335e+11
Name: market_capitalization ($), dtype: float64",Colombia,La Guajira,Dollars,457,875.35
1817,453393,94877,"276    2.851838e+10
Name: market_capitalization ($), dtype: float64",Wallis and Futuna,Alo,Dollars,874,1642.17
1818,100097,94877,"276    1.904744e+11
Name: market_capitalization ($), dtype: float64",Cyprus,Ammochostos,Dollars,976,61.17
1819,685840,94877,"276    3.272452e+10
Name: market_capitalization ($), dtype: float64",Jersey,Unknown,Dollars,210,7827.85
1820,412841,56429,"261    9.748985e+10
Name: market_capitalization ($), dtype: float64",Western Sahara,Unknown,Dollars,965,1.22
1821,918409,56429,"261    4.141120e+10
Name: market_capitalization ($), dtype: float64",Ethiopia,"Southern Nations, Nationalities and Peoples",Dollars,191,80.8
1822,182626,56429,"261    7.920748e+10
Name: market_capitalization ($), dtype: float64",France,Tarn-et-Garonne,Dollars,369,94.23
1823,245424,56429,"261    2.788980e+09
Name: market_capitalization ($), dtype: float64",Sao Tome and Principe,Lembá,Dollars,805,402.11
1824,621777,56429,"261    2.127173e+10
Name: market_capitalization ($), dtype: float64",Denmark,Syddanmark,Dollars,707,15.16
1825,247639,56429,"261    8.324320e+10
Name: market_capitalization ($), dtype: float64",Bouvet Island,Unknown,Dollars,920,31.52
1826,101238,56429,"261    1.745695e+11
Name: market_capitalization ($), dtype: float64",Liechtenstein,Triesen,Dollars,787,30.23
1827,112939,56429,"261    2.176485e+11
Name: market_capitalization ($), dtype: float64",Grenada,Saint Mark,Dollars,553,716.44
1828,918662,56429,"261    7.008809e+10
Name: market_capitalization ($), dtype: float64",Holy See (Vatican City State),Unknown,Dollars,946,9061.21
1829,377974,56429,"261    6.612757e+10
Name: market_capitalization ($), dtype: float64",Falkland Islands (Malvinas),Unknown,Dollars,442,86.91
1830,916033,11513,"118    4.820860e+10
Name: market_capitalization ($), dtype: float64",Togo,Savanes,Dollars,959,7.85
1831,289114,11513,"118    1.729720e+11
Name: market_capitalization ($), dtype: float64",Nigeria,Kwara,Dollars,569,5553.21
1832,475194,11513,"118    8.628097e+10
Name: market_capitalization ($), dtype: float64",Jersey,Unknown,Dollars,273,965.49
1833,554627,11513,"118    2.033931e+11
Name: market_capitalization ($), dtype: float64",Timor-Leste,Lautein,Dollars,197,3265.92
1834,974064,11513,"118    2.678181e+11
Name: market_capitalization ($), dtype: float64",Georgia,Samtskhe-Javakheti,Dollars,156,6.45
1835,683761,11513,"118    2.708829e+10
Name: market_capitalization ($), dtype: float64",Sierra Leone,Northern,Dollars,424,7444.55
1836,533966,11513,"118    1.031975e+11
Name: market_capitalization ($), dtype: float64",Saint Vincent and the Grenadines,Saint Andrew,Dollars,812,497.27
1837,331283,11513,"118    8.589888e+09
Name: market_capitalization ($), dtype: float64",Burkina Faso,Sanguié,Dollars,163,2508.65
1838,166081,11513,"118    4.697032e+09
Name: market_capitalization ($), dtype: float64",Antigua and Barbuda,Saint Paul,Dollars,864,251.97
1839,268718,11513,"118    5.552100e+10
Name: market_capitalization ($), dtype: float64",Niue,Unknown,Dollars,442,8044.46
1840,678613,93661,"23    1.768279e+10
Name: market_capitalization ($), dtype: float64",American Samoa,Unknown,Dollars,647,2465.46
1841,945638,93661,"23    3.777254e+07
Name: market_capitalization ($), dtype: float64",Luxembourg,Esch an der Alzette,Dollars,643,3291.68
1842,315035,93661,"23    3.026608e+10
Name: market_capitalization ($), dtype: float64",Dominican Republic,San Cristóbal,Dollars,948,5422.63
1843,209205,93661,"23    2.111494e+11
Name: market_capitalization ($), dtype: float64",Kiribati,Phoenix Islands,Dollars,997,166.54
1844,614683,93661,"23    6.888206e+09
Name: market_capitalization ($), dtype: float64",Tunisia,Sousse,Dollars,112,1.88
1845,866417,93661,"23    1.065366e+10
Name: market_capitalization ($), dtype: float64",British Indian Ocean Territory,Unknown,Dollars,407,4.96
1846,803233,93661,"23    1.575386e+11
Name: market_capitalization ($), dtype: float64",Andorra,Sant Julià de Lòria,Dollars,125,98.85
1847,853419,93661,"23    1.193083e+09
Name: market_capitalization ($), dtype: float64",Kyrgyzstan,Naryn,Dollars,581,9.72
1848,160001,93661,"23    5.733807e+09
Name: market_capitalization ($), dtype: float64",Libya,Nālūt,Dollars,151,2466.1
1849,233649,93661,"23    1.346032e+11
Name: market_capitalization ($), dtype: float64",Dominican Republic,Monseñor Nouel,Dollars,639,63.2
1850,218769,41099,"160    8.682384e+09
Name: market_capitalization ($), dtype: float64",Equatorial Guinea,Djibloho,Dollars,896,862.18
1851,957030,41099,"160    5.109620e+10
Name: market_capitalization ($), dtype: float64",Myanmar,Kayah,Dollars,344,856.63
1852,489710,41099,"160    8.339119e+10
Name: market_capitalization ($), dtype: float64",Bermuda,Unknown,Dollars,387,9.3
1853,465963,41099,"160    7.603295e+10
Name: market_capitalization ($), dtype: float64",Poland,Pomorskie,Dollars,174,4819.93
1854,120011,41099,"160    1.796720e+09
Name: market_capitalization ($), dtype: float64",Christmas Island,Unknown,Dollars,260,16.43
1855,276150,41099,"160    2.929056e+08
Name: market_capitalization ($), dtype: float64",Mali,Gao,Dollars,876,3.27
1856,119122,41099,"160    8.015202e+10
Name: market_capitalization ($), dtype: float64","Micronesia, Federated States of",Chuuk,Dollars,572,61.92
1857,363374,41099,"160    1.911947e+10
Name: market_capitalization ($), dtype: float64",Libya,Al Jufrah,Dollars,115,6.72
1858,719215,41099,"160    7.061147e+10
Name: market_capitalization ($), dtype: float64",Somalia,Jubbada Dhexe,Dollars,202,44.53
1859,702546,41099,"160    1.291612e+10
Name: market_capitalization ($), dtype: float64",Timor-Leste,Vikeke,Dollars,580,9315.95
1860,251976,85924,"122    2.704830e+10
Name: market_capitalization ($), dtype: float64",Chile,Ñuble,Dollars,507,3.84
1861,514766,85924,"122    4.595011e+09
Name: market_capitalization ($), dtype: float64",Peru,Ancash,Dollars,306,111.9
1862,553946,85924,"122    2.847989e+10
Name: market_capitalization ($), dtype: float64",Kuwait,Ḩawallī,Dollars,581,963.66
1863,602657,85924,"122    1.443653e+10
Name: market_capitalization ($), dtype: float64","Tanzania, United Republic of",Tanga,Dollars,357,90.3
1864,962804,85924,"122    6.712419e+09
Name: market_capitalization ($), dtype: float64",Isle of Man,Unknown,Dollars,543,4.66
1865,969910,85924,"122    1.634261e+11
Name: market_capitalization ($), dtype: float64",Algeria,Boumerdès,Dollars,141,1.21
1866,357127,85924,"122    9.433592e+09
Name: market_capitalization ($), dtype: float64",Albania,Tiranë,Dollars,833,1298.82
1867,833685,85924,"122    2.927131e+10
Name: market_capitalization ($), dtype: float64",Belgium,Limburg,Dollars,836,398.12
1868,172947,85924,"122    1.678416e+10
Name: market_capitalization ($), dtype: float64",El Salvador,Morazán,Dollars,313,1.91
1869,542832,85924,"122    5.324030e+10
Name: market_capitalization ($), dtype: float64",Saudi Arabia,Ash Sharqīyah,Dollars,131,367.53
1870,456053,42065,"87    5.813894e+10
Name: market_capitalization ($), dtype: float64",Pitcairn,Unknown,Dollars,598,9806.66
1871,903971,42065,"87    1.280539e+10
Name: market_capitalization ($), dtype: float64",Peru,Pasco,Dollars,740,388.66
1872,518429,42065,"87    5.115516e+10
Name: market_capitalization ($), dtype: float64",Botswana,Sowa Town,Dollars,344,3699.57
1873,903798,42065,"87    8.770251e+09
Name: market_capitalization ($), dtype: float64",Dominican Republic,Monseñor Nouel,Dollars,528,9161.48
1874,606250,42065,"87    7.550090e+10
Name: market_capitalization ($), dtype: float64",Armenia,Erevan,Dollars,730,4705.99
1875,892474,42065,"87    1.001008e+10
Name: market_capitalization ($), dtype: float64",Italy,Latina,Dollars,522,2180.44
1876,787737,42065,"87    9.719105e+09
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Kermānshāh,Dollars,926,6256.2
1877,670987,42065,"87    9.001278e+09
Name: market_capitalization ($), dtype: float64",Gabon,Nyanga,Dollars,832,73.15
1878,424067,42065,"87    1.644562e+10
Name: market_capitalization ($), dtype: float64",Argentina,La Rioja,Dollars,105,47.89
1879,115237,42065,"87    5.276515e+10
Name: market_capitalization ($), dtype: float64",Azerbaijan,Gəncə,Dollars,504,26.7
1880,712471,12547,"83    9.545609e+09
Name: market_capitalization ($), dtype: float64",Mauritania,Guidimaka,Dollars,338,3.16
1881,344031,12547,"83    2.561693e+11
Name: market_capitalization ($), dtype: float64",Armenia,Širak,Dollars,855,2.58
1882,363383,12547,"83    1.565342e+10
Name: market_capitalization ($), dtype: float64",Samoa,Aiga-i-le-Tai,Dollars,757,592.1
1883,376051,12547,"83    2.020837e+10
Name: market_capitalization ($), dtype: float64","Moldova, Republic of",Hîncești,Dollars,338,8706.86
1884,642872,12547,"83    2.673621e+10
Name: market_capitalization ($), dtype: float64",Luxembourg,Capellen,Dollars,656,2.76
1885,341785,12547,"83    8.905895e+09
Name: market_capitalization ($), dtype: float64",Bulgaria,Vidin,Dollars,431,69.76
1886,518125,12547,"83    2.436984e+10
Name: market_capitalization ($), dtype: float64","Bolivia, Plurinational State of",Tarija,Dollars,376,7993.98
1887,451541,12547,"83    6.267169e+10
Name: market_capitalization ($), dtype: float64",Burundi,Muramvya,Dollars,100,4.58
1888,547016,12547,"83    1.446192e+10
Name: market_capitalization ($), dtype: float64",Brunei Darussalam,Temburong,Dollars,725,9391.86
1889,856825,12547,"83    8.505697e+10
Name: market_capitalization ($), dtype: float64",Netherlands,Zeeland,Dollars,752,50.57
1890,161779,28515,"236    4.114069e+10
Name: market_capitalization ($), dtype: float64",Peru,Cusco,Dollars,551,3.85
1891,518305,28515,"236    1.146969e+10
Name: market_capitalization ($), dtype: float64",Mali,Ménaka,Dollars,828,533.5
1892,474649,28515,"236    7.000534e+09
Name: market_capitalization ($), dtype: float64",Tonga,Niuas,Dollars,844,786.1
1893,751259,28515,"236    7.512135e+09
Name: market_capitalization ($), dtype: float64",Spain,Cantabria,Dollars,596,6418.92
1894,128174,28515,"236    8.630391e+09
Name: market_capitalization ($), dtype: float64",Saint Vincent and the Grenadines,Saint Andrew,Dollars,676,619.99
1895,427239,28515,"236    1.930401e+10
Name: market_capitalization ($), dtype: float64",Angola,Namibe,Dollars,505,4.25
1896,499753,28515,"236    3.445133e+10
Name: market_capitalization ($), dtype: float64",Cameroon,West,Dollars,583,30.42
1897,614995,28515,"236    2.122822e+09
Name: market_capitalization ($), dtype: float64",Albania,Lezhë,Dollars,891,35.69
1898,746998,28515,"236    1.224499e+10
Name: market_capitalization ($), dtype: float64",Malta,Dingli,Dollars,671,1.96
1899,367166,28515,"236    7.792767e+09
Name: market_capitalization ($), dtype: float64",Colombia,Meta,Dollars,890,9.38
1900,735266,75581,"14    1.558052e+11
Name: market_capitalization ($), dtype: float64",Zambia,Lusaka,Dollars,498,955.68
1901,983360,75581,"14    7.164504e+10
Name: market_capitalization ($), dtype: float64",Yemen,Ma’rib,Dollars,968,15.17
1902,384267,75581,"14    4.498412e+10
Name: market_capitalization ($), dtype: float64",San Marino,Serravalle,Dollars,175,3.99
1903,923814,75581,"14    2.441897e+11
Name: market_capitalization ($), dtype: float64",Mali,Ségou,Dollars,716,2.81
1904,628523,75581,"14    5.808469e+10
Name: market_capitalization ($), dtype: float64",Bulgaria,Silistra,Dollars,403,83.11
1905,292328,75581,"14    3.424541e+10
Name: market_capitalization ($), dtype: float64","Venezuela, Bolivarian Republic of",Aragua,Dollars,525,3.17
1906,879651,75581,"14    1.248674e+10
Name: market_capitalization ($), dtype: float64",France,Nouvelle-Calédonie,Dollars,442,22.5
1907,706831,75581,"14    2.408225e+11
Name: market_capitalization ($), dtype: float64",Austria,Vorarlberg,Dollars,543,295.44
1908,789464,75581,"14    6.719957e+10
Name: market_capitalization ($), dtype: float64",Kuwait,Ḩawallī,Denar,189,3.17
1909,846102,75581,"14    1.877121e+10
Name: market_capitalization ($), dtype: float64",Curaçao,Unknown,Dollars,329,235.83
1910,229830,21726,"270    9.568587e+10
Name: market_capitalization ($), dtype: float64",Saint Barthélemy,Unknown,Dollars,550,358.63
1911,453904,21726,"270    5.552697e+10
Name: market_capitalization ($), dtype: float64",Tajikistan,Sughd,Dollars,615,33.52
1912,223464,21726,"270    3.308350e+10
Name: market_capitalization ($), dtype: float64","Korea, Republic of",Jeju-teukbyeoljachido,Dollars,602,3.46
