fac_id,supplier_id,market_cap,country,city_name,currency,number_of_employees,Annual_sales
273596,38957,"194    2.571538e+10
Name: market_capitalization ($), dtype: float64",Marshall Islands,Lae,Dollars,128,33.54
493039,38957,"194    1.231891e+10
Name: market_capitalization ($), dtype: float64",Cuba,Cienfuegos,Dollars,477,79.45
929752,38957,"194    2.101905e+09
Name: market_capitalization ($), dtype: float64",Belize,Belize,Dollars,276,4.72
826475,80737,"161    7.138734e+10
Name: market_capitalization ($), dtype: float64",Lao People's Democratic Republic,Xiangkhouang,Dollars,620,430.3
814176,80737,"161    4.179817e+10
Name: market_capitalization ($), dtype: float64",Nicaragua,Jinotega,Dollars,877,6550.94
210305,80737,"161    1.201742e+10
Name: market_capitalization ($), dtype: float64",French Southern Territories,NA,Dollars,805,811.94
623042,80737,"161    1.465204e+11
Name: market_capitalization ($), dtype: float64","Taiwan, Province of China",Chiayi,Dollars,788,671.87
386441,80737,"161    1.926467e+10
Name: market_capitalization ($), dtype: float64",Yemen,Raymah,Dollars,607,32.12
560759,80737,"161    5.685781e+09
Name: market_capitalization ($), dtype: float64",Malta,Santa Venera,Dollars,210,7.29
674410,80737,"161    6.402118e+10
Name: market_capitalization ($), dtype: float64",Liechtenstein,Schellenberg,Dollars,375,196.24
182211,80737,"161    2.877106e+11
Name: market_capitalization ($), dtype: float64",Jersey,NA,Dollars,787,664.5
550557,80737,"161    4.568266e+10
Name: market_capitalization ($), dtype: float64",French Guiana,NA,Dollars,665,2883.57
208519,80737,"161    2.025214e+11
Name: market_capitalization ($), dtype: float64",Solomon Islands,Makira-Ulawa,Dollars,723,4957.74
282576,94877,"276    8.973774e+09
Name: market_capitalization ($), dtype: float64",British Indian Ocean Territory,NA,Dollars,869,51.73
730772,94877,"276    1.397465e+11
Name: market_capitalization ($), dtype: float64",Nepal,Bagmati,Dollars,865,17.25
213279,94877,"276    1.382730e+10
Name: market_capitalization ($), dtype: float64",Namibia,Ohangwena,Dollars,134,366.65
146286,94877,"276    2.745986e+10
Name: market_capitalization ($), dtype: float64",Philippines,Albay,Dollars,842,18.72
425689,94877,"276    1.341196e+11
Name: market_capitalization ($), dtype: float64",Oman,Shamāl al Bāţinah,Dollars,461,7341.91
937160,94877,"276    9.443390e+10
Name: market_capitalization ($), dtype: float64",Hong Kong,NA,Dollars,148,2852.75
198698,94877,"276    1.851335e+11
Name: market_capitalization ($), dtype: float64",Colombia,La Guajira,Dollars,457,875.35
453393,94877,"276    2.851838e+10
Name: market_capitalization ($), dtype: float64",Wallis and Futuna,Alo,Dollars,874,1642.17
100097,94877,"276    1.904744e+11
Name: market_capitalization ($), dtype: float64",Cyprus,Ammochostos,Dollars,976,61.17
685840,94877,"276    3.272452e+10
Name: market_capitalization ($), dtype: float64",Jersey,NA,Dollars,210,7827.85
412841,56429,"261    9.748985e+10
Name: market_capitalization ($), dtype: float64",Western Sahara,NA,Dollars,965,1.22
918409,56429,"261    4.141120e+10
Name: market_capitalization ($), dtype: float64",Ethiopia,"Southern Nations, Nationalities and Peoples",Dollars,191,80.8
182626,56429,"261    7.920748e+10
Name: market_capitalization ($), dtype: float64",France,Tarn-et-Garonne,Dollars,369,94.23
245424,56429,"261    2.788980e+09
Name: market_capitalization ($), dtype: float64",Sao Tome and Principe,Lembá,Dollars,805,402.11
621777,56429,"261    2.127173e+10
Name: market_capitalization ($), dtype: float64",Denmark,Syddanmark,Dollars,707,15.16
247639,56429,"261    8.324320e+10
Name: market_capitalization ($), dtype: float64",Bouvet Island,NA,Dollars,920,31.52
101238,56429,"261    1.745695e+11
Name: market_capitalization ($), dtype: float64",Liechtenstein,Triesen,Dollars,787,30.23
112939,56429,"261    2.176485e+11
Name: market_capitalization ($), dtype: float64",Grenada,Saint Mark,Dollars,553,716.44
918662,56429,"261    7.008809e+10
Name: market_capitalization ($), dtype: float64",Holy See (Vatican City State),NA,Dollars,946,9061.21
377974,56429,"261    6.612757e+10
Name: market_capitalization ($), dtype: float64",Falkland Islands (Malvinas),NA,Dollars,442,86.91
916033,11513,"118    4.820860e+10
Name: market_capitalization ($), dtype: float64",Togo,Savanes,Dollars,959,7.85
289114,11513,"118    1.729720e+11
Name: market_capitalization ($), dtype: float64",Nigeria,Kwara,Dollars,569,5553.21
475194,11513,"118    8.628097e+10
Name: market_capitalization ($), dtype: float64",Jersey,NA,Dollars,273,965.49
554627,11513,"118    2.033931e+11
Name: market_capitalization ($), dtype: float64",Timor-Leste,Lautein,Dollars,197,3265.92
974064,11513,"118    2.678181e+11
Name: market_capitalization ($), dtype: float64",Georgia,Samtskhe-Javakheti,Dollars,156,6.45
683761,11513,"118    2.708829e+10
Name: market_capitalization ($), dtype: float64",Sierra Leone,Northern,Dollars,424,7444.55
533966,11513,"118    1.031975e+11
Name: market_capitalization ($), dtype: float64",Saint Vincent and the Grenadines,Saint Andrew,Dollars,812,497.27
331283,11513,"118    8.589888e+09
Name: market_capitalization ($), dtype: float64",Burkina Faso,Sanguié,Dollars,163,2508.65
166081,11513,"118    4.697032e+09
Name: market_capitalization ($), dtype: float64",Antigua and Barbuda,Saint Paul,Dollars,864,251.97
268718,11513,"118    5.552100e+10
Name: market_capitalization ($), dtype: float64",Niue,NA,Dollars,442,8044.46
678613,93661,"23    1.768279e+10
Name: market_capitalization ($), dtype: float64",American Samoa,NA,Dollars,647,2465.46
945638,93661,"23    3.777254e+07
Name: market_capitalization ($), dtype: float64",Luxembourg,Esch an der Alzette,Dollars,643,3291.68
315035,93661,"23    3.026608e+10
Name: market_capitalization ($), dtype: float64",Dominican Republic,San Cristóbal,Dollars,948,5422.63
209205,93661,"23    2.111494e+11
Name: market_capitalization ($), dtype: float64",Kiribati,Phoenix Islands,Dollars,997,166.54
614683,93661,"23    6.888206e+09
Name: market_capitalization ($), dtype: float64",Tunisia,Sousse,Dollars,112,1.88
866417,93661,"23    1.065366e+10
Name: market_capitalization ($), dtype: float64",British Indian Ocean Territory,NA,Dollars,407,4.96
803233,93661,"23    1.575386e+11
Name: market_capitalization ($), dtype: float64",Andorra,Sant Julià de Lòria,Dollars,125,98.85
853419,93661,"23    1.193083e+09
Name: market_capitalization ($), dtype: float64",Kyrgyzstan,Naryn,Dollars,581,9.72
160001,93661,"23    5.733807e+09
Name: market_capitalization ($), dtype: float64",Libya,Nālūt,Dollars,151,2466.1
233649,93661,"23    1.346032e+11
Name: market_capitalization ($), dtype: float64",Dominican Republic,Monseñor Nouel,Dollars,639,63.2
218769,41099,"160    8.682384e+09
Name: market_capitalization ($), dtype: float64",Equatorial Guinea,Djibloho,Dollars,896,862.18
957030,41099,"160    5.109620e+10
Name: market_capitalization ($), dtype: float64",Myanmar,Kayah,Dollars,344,856.63
489710,41099,"160    8.339119e+10
Name: market_capitalization ($), dtype: float64",Bermuda,NA,Dollars,387,9.3
465963,41099,"160    7.603295e+10
Name: market_capitalization ($), dtype: float64",Poland,Pomorskie,Dollars,174,4819.93
120011,41099,"160    1.796720e+09
Name: market_capitalization ($), dtype: float64",Christmas Island,NA,Dollars,260,16.43
276150,41099,"160    2.929056e+08
Name: market_capitalization ($), dtype: float64",Mali,Gao,Dollars,876,3.27
119122,41099,"160    8.015202e+10
Name: market_capitalization ($), dtype: float64","Micronesia, Federated States of",Chuuk,Dollars,572,61.92
363374,41099,"160    1.911947e+10
Name: market_capitalization ($), dtype: float64",Libya,Al Jufrah,Dollars,115,6.72
719215,41099,"160    7.061147e+10
Name: market_capitalization ($), dtype: float64",Somalia,Jubbada Dhexe,Dollars,202,44.53
702546,41099,"160    1.291612e+10
Name: market_capitalization ($), dtype: float64",Timor-Leste,Vikeke,Dollars,580,9315.95
251976,85924,"122    2.704830e+10
Name: market_capitalization ($), dtype: float64",Chile,Ñuble,Dollars,507,3.84
514766,85924,"122    4.595011e+09
Name: market_capitalization ($), dtype: float64",Peru,Ancash,Dollars,306,111.9
553946,85924,"122    2.847989e+10
Name: market_capitalization ($), dtype: float64",Kuwait,Ḩawallī,Dollars,581,963.66
602657,85924,"122    1.443653e+10
Name: market_capitalization ($), dtype: float64","Tanzania, United Republic of",Tanga,Dollars,357,90.3
962804,85924,"122    6.712419e+09
Name: market_capitalization ($), dtype: float64",Isle of Man,NA,Dollars,543,4.66
969910,85924,"122    1.634261e+11
Name: market_capitalization ($), dtype: float64",Algeria,Boumerdès,Dollars,141,1.21
357127,85924,"122    9.433592e+09
Name: market_capitalization ($), dtype: float64",Albania,Tiranë,Dollars,833,1298.82
833685,85924,"122    2.927131e+10
Name: market_capitalization ($), dtype: float64",Belgium,Limburg,Dollars,836,398.12
172947,85924,"122    1.678416e+10
Name: market_capitalization ($), dtype: float64",El Salvador,Morazán,Dollars,313,1.91
542832,85924,"122    5.324030e+10
Name: market_capitalization ($), dtype: float64",Saudi Arabia,Ash Sharqīyah,Dollars,131,367.53
456053,42065,"87    5.813894e+10
Name: market_capitalization ($), dtype: float64",Pitcairn,NA,Dollars,598,9806.66
903971,42065,"87    1.280539e+10
Name: market_capitalization ($), dtype: float64",Peru,Pasco,Dollars,740,388.66
518429,42065,"87    5.115516e+10
Name: market_capitalization ($), dtype: float64",Botswana,Sowa Town,Dollars,344,3699.57
903798,42065,"87    8.770251e+09
Name: market_capitalization ($), dtype: float64",Dominican Republic,Monseñor Nouel,Dollars,528,9161.48
606250,42065,"87    7.550090e+10
Name: market_capitalization ($), dtype: float64",Armenia,Erevan,Dollars,730,4705.99
892474,42065,"87    1.001008e+10
Name: market_capitalization ($), dtype: float64",Italy,Latina,Dollars,522,2180.44
787737,42065,"87    9.719105e+09
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Kermānshāh,Dollars,926,6256.2
670987,42065,"87    9.001278e+09
Name: market_capitalization ($), dtype: float64",Gabon,Nyanga,Dollars,832,73.15
424067,42065,"87    1.644562e+10
Name: market_capitalization ($), dtype: float64",Argentina,La Rioja,Dollars,105,47.89
115237,42065,"87    5.276515e+10
Name: market_capitalization ($), dtype: float64",Azerbaijan,Gəncə,Dollars,504,26.7
712471,12547,"83    9.545609e+09
Name: market_capitalization ($), dtype: float64",Mauritania,Guidimaka,Dollars,338,3.16
344031,12547,"83    2.561693e+11
Name: market_capitalization ($), dtype: float64",Armenia,Širak,Dollars,855,2.58
363383,12547,"83    1.565342e+10
Name: market_capitalization ($), dtype: float64",Samoa,Aiga-i-le-Tai,Dollars,757,592.1
376051,12547,"83    2.020837e+10
Name: market_capitalization ($), dtype: float64","Moldova, Republic of",Hîncești,Dollars,338,8706.86
642872,12547,"83    2.673621e+10
Name: market_capitalization ($), dtype: float64",Luxembourg,Capellen,Dollars,656,2.76
341785,12547,"83    8.905895e+09
Name: market_capitalization ($), dtype: float64",Bulgaria,Vidin,Dollars,431,69.76
518125,12547,"83    2.436984e+10
Name: market_capitalization ($), dtype: float64","Bolivia, Plurinational State of",Tarija,Dollars,376,7993.98
451541,12547,"83    6.267169e+10
Name: market_capitalization ($), dtype: float64",Burundi,Muramvya,Dollars,100,4.58
547016,12547,"83    1.446192e+10
Name: market_capitalization ($), dtype: float64",Brunei Darussalam,Temburong,Dollars,725,9391.86
856825,12547,"83    8.505697e+10
Name: market_capitalization ($), dtype: float64",Netherlands,Zeeland,Dollars,752,50.57
161779,28515,"236    4.114069e+10
Name: market_capitalization ($), dtype: float64",Peru,Cusco,Dollars,551,3.85
518305,28515,"236    1.146969e+10
Name: market_capitalization ($), dtype: float64",Mali,Ménaka,Dollars,828,533.5
474649,28515,"236    7.000534e+09
Name: market_capitalization ($), dtype: float64",Tonga,Niuas,Dollars,844,786.1
751259,28515,"236    7.512135e+09
Name: market_capitalization ($), dtype: float64",Spain,Cantabria,Dollars,596,6418.92
128174,28515,"236    8.630391e+09
Name: market_capitalization ($), dtype: float64",Saint Vincent and the Grenadines,Saint Andrew,Dollars,676,619.99
427239,28515,"236    1.930401e+10
Name: market_capitalization ($), dtype: float64",Angola,Namibe,Dollars,505,4.25
499753,28515,"236    3.445133e+10
Name: market_capitalization ($), dtype: float64",Cameroon,West,Dollars,583,30.42
614995,28515,"236    2.122822e+09
Name: market_capitalization ($), dtype: float64",Albania,Lezhë,Dollars,891,35.69
746998,28515,"236    1.224499e+10
Name: market_capitalization ($), dtype: float64",Malta,Dingli,Dollars,671,1.96
367166,28515,"236    7.792767e+09
Name: market_capitalization ($), dtype: float64",Colombia,Meta,Dollars,890,9.38
735266,75581,"14    1.558052e+11
Name: market_capitalization ($), dtype: float64",Zambia,Lusaka,Dollars,498,955.68
983360,75581,"14    7.164504e+10
Name: market_capitalization ($), dtype: float64",Yemen,Ma’rib,Dollars,968,15.17
384267,75581,"14    4.498412e+10
Name: market_capitalization ($), dtype: float64",San Marino,Serravalle,Dollars,175,3.99
923814,75581,"14    2.441897e+11
Name: market_capitalization ($), dtype: float64",Mali,Ségou,Dollars,716,2.81
628523,75581,"14    5.808469e+10
Name: market_capitalization ($), dtype: float64",Bulgaria,Silistra,Dollars,403,83.11
292328,75581,"14    3.424541e+10
Name: market_capitalization ($), dtype: float64","Venezuela, Bolivarian Republic of",Aragua,Dollars,525,3.17
879651,75581,"14    1.248674e+10
Name: market_capitalization ($), dtype: float64",France,Nouvelle-Calédonie,Dollars,442,22.5
706831,75581,"14    2.408225e+11
Name: market_capitalization ($), dtype: float64",Austria,Vorarlberg,Dollars,543,295.44
789464,75581,"14    6.719957e+10
Name: market_capitalization ($), dtype: float64",Kuwait,Ḩawallī,Denar,189,3.17
846102,75581,"14    1.877121e+10
Name: market_capitalization ($), dtype: float64",Curaçao,NA,Dollars,329,235.83
229830,21726,"270    9.568587e+10
Name: market_capitalization ($), dtype: float64",Saint Barthélemy,NA,Dollars,550,358.63
453904,21726,"270    5.552697e+10
Name: market_capitalization ($), dtype: float64",Tajikistan,Sughd,Dollars,615,33.52
223464,21726,"270    3.308350e+10
Name: market_capitalization ($), dtype: float64","Korea, Republic of",Jeju-teukbyeoljachido,Dollars,602,3.46
638734,21726,"270    4.626442e+09
Name: market_capitalization ($), dtype: float64",French Southern Territories,NA,Dollars,980,7.39
319574,21726,"270    2.308811e+11
Name: market_capitalization ($), dtype: float64",Iceland,Tjörneshreppur,Dollars,702,3.8
526203,21726,"270    1.077363e+11
Name: market_capitalization ($), dtype: float64",Antigua and Barbuda,Saint Peter,Dollars,367,79.67
288952,21726,"270    1.842170e+10
Name: market_capitalization ($), dtype: float64",Haiti,Nord-Ouest,Dollars,923,740.63
548875,21726,"270    3.203798e+10
Name: market_capitalization ($), dtype: float64",Eritrea,Al Janūbī,Dollars,213,4.98
485360,21726,"270    3.137167e+10
Name: market_capitalization ($), dtype: float64",Lebanon,Bayrūt,Dollars,322,131.96
691356,21726,"270    3.987503e+10
Name: market_capitalization ($), dtype: float64",Croatia,Bjelovarsko-bilogorska županija,Dollars,527,621.13
708466,41898,"65    3.199789e+09
Name: market_capitalization ($), dtype: float64",Guyana,Mahaica-Berbice,Dollars,925,9762.26
575574,41898,"65    3.436585e+10
Name: market_capitalization ($), dtype: float64",Suriname,Para,Dollars,792,8268.95
680921,41898,"65    2.187075e+10
Name: market_capitalization ($), dtype: float64",Serbia,Zlatiborski okrug,Dollars,295,6.12
436956,41898,"65    5.637828e+09
Name: market_capitalization ($), dtype: float64",Montenegro,Kotor,Dollars,271,20.39
166060,41898,"65    1.983011e+10
Name: market_capitalization ($), dtype: float64",Antarctica,NA,Dollars,276,8.92
937511,41898,"65    1.031120e+09
Name: market_capitalization ($), dtype: float64",Spain,Palencia,Dollars,222,10.6
125701,41898,"65    5.508641e+10
Name: market_capitalization ($), dtype: float64",Germany,Schleswig-Holstein,Dollars,966,742.99
138306,41898,"65    3.282619e+10
Name: market_capitalization ($), dtype: float64",Sierra Leone,Western Area (Freetown),Dollars,817,9306.1
790637,41898,"65    5.803362e+09
Name: market_capitalization ($), dtype: float64",Solomon Islands,Choiseul,Dollars,824,872.85
503040,41898,"65    1.055251e+09
Name: market_capitalization ($), dtype: float64",Georgia,Kvemo Kartli,Dollars,958,69.18
556579,47017,"206    1.182752e+11
Name: market_capitalization ($), dtype: float64",Mali,Sikasso,Dollars,584,1800.8
715214,47017,"206    9.255386e+10
Name: market_capitalization ($), dtype: float64",Djibouti,Tadjourah,Dollars,427,9.83
730925,47017,"206    3.180048e+10
Name: market_capitalization ($), dtype: float64",Belgium,"wallonne, Région",Dollars,899,18.75
